companyAlias,employee,first_date,lastParticipationDate,stillExists,churn,comp_short,uid
5742d699f839a10003a407d2,18,2016-05-23 00:00:00,2017-03-20 00:00:00,True,0,16,16_18
5742d699f839a10003a407d2,21,2016-05-23 00:00:00,2017-03-20 00:00:00,True,0,16,16_21
5742d699f839a10003a407d2,24,2016-05-23 00:00:00,2017-03-20 00:00:00,True,0,16,16_24
5742d699f839a10003a407d2,25,2016-05-26 00:00:00,2017-03-10 00:00:00,True,0,16,16_25
5742d699f839a10003a407d2,27,2016-05-26 00:00:00,2017-03-20 00:00:00,True,0,16,16_27
5742d699f839a10003a407d2,28,2016-05-24 00:00:00,2017-03-20 00:00:00,True,0,16,16_28
5742d699f839a10003a407d2,29,2016-05-24 00:00:00,2017-03-20 00:00:00,True,0,16,16_29
5742d699f839a10003a407d2,30,2016-05-23 00:00:00,2017-03-20 13:11:12,True,0,16,16_30
5742d699f839a10003a407d2,31,2016-05-23 00:00:00,2017-03-20 13:11:12,True,0,16,16_31
5742d699f839a10003a407d2,33,2016-05-23 00:00:00,2017-03-20 13:11:12,True,0,16,16_33
5742d699f839a10003a407d2,34,2016-05-23 00:00:00,2017-02-21 13:17:17,True,0,16,16_34
5742d699f839a10003a407d2,38,2016-05-23 00:00:00,2017-03-20 13:11:12,True,0,16,16_38
5742d699f839a10003a407d2,39,2016-05-30 00:00:00,2017-03-20 00:00:00,True,0,16,16_39
5742d699f839a10003a407d2,40,2016-05-31 00:00:00,2017-03-20 00:00:00,True,0,16,16_40
5742d699f839a10003a407d2,41,2016-05-23 00:00:00,2017-03-20 13:11:12,True,0,16,16_41
5742d699f839a10003a407d2,44,2016-05-24 00:00:00,2017-03-20 00:00:00,True,0,16,16_44
5742d699f839a10003a407d2,45,2016-05-25 00:00:00,2017-03-20 00:00:00,True,0,16,16_45
5742d699f839a10003a407d2,46,2016-05-26 00:00:00,2017-03-20 00:00:00,True,0,16,16_46
5742d699f839a10003a407d2,47,2016-05-23 00:00:00,2017-03-20 00:00:00,True,0,16,16_47
5742d699f839a10003a407d2,49,2016-05-23 00:00:00,2017-03-20 00:00:00,True,0,16,16_49
5742d699f839a10003a407d2,50,2016-05-23 00:00:00,2017-03-19 10:47:45,True,0,16,16_50
5742d699f839a10003a407d2,51,2016-05-25 00:00:00,2017-03-20 00:00:00,True,0,16,16_51
5742d699f839a10003a407d2,56,2016-05-25 00:00:00,2017-03-20 13:11:12,True,0,16,16_56
5742d699f839a10003a407d2,60,2016-05-24 00:00:00,2017-03-20 00:00:00,True,0,16,16_60
5742d699f839a10003a407d2,61,2016-05-30 00:00:00,2017-03-20 00:00:00,True,0,16,16_61
5742d699f839a10003a407d2,62,2016-05-24 00:00:00,2017-03-20 10:51:52,True,0,16,16_62
5742d699f839a10003a407d2,64,2016-05-24 00:00:00,2017-03-20 13:11:12,True,0,16,16_64
5742d699f839a10003a407d2,66,2016-05-24 00:00:00,2017-03-20 00:00:00,True,0,16,16_66
5742d699f839a10003a407d2,68,2016-05-24 00:00:00,2017-02-17 00:00:00,True,0,16,16_68
5742d699f839a10003a407d2,71,2016-05-25 00:00:00,2017-01-27 00:00:00,True,0,16,16_71
5742d699f839a10003a407d2,73,2016-05-24 00:00:00,2017-03-11 14:50:51,True,0,16,16_73
5742d699f839a10003a407d2,74,2016-05-24 00:00:00,2017-03-20 00:00:00,True,0,16,16_74
5742d699f839a10003a407d2,75,2016-05-24 00:00:00,2017-03-20 00:00:00,True,0,16,16_75
5742d699f839a10003a407d2,76,2016-05-24 00:00:00,2017-03-20 10:51:52,True,0,16,16_76
5742d699f839a10003a407d2,78,2016-05-27 00:00:00,2017-03-20 10:51:52,True,0,16,16_78
5742d699f839a10003a407d2,79,2016-05-24 00:00:00,2017-02-03 15:03:10,True,0,16,16_79
5742d699f839a10003a407d2,83,2016-06-06 00:00:00,2017-01-23 00:00:00,True,0,16,16_83
5742d699f839a10003a407d2,84,2016-06-06 00:00:00,2017-02-23 09:51:01,True,0,16,16_84
5742d699f839a10003a407d2,87,2016-06-06 00:00:00,2017-03-20 00:00:00,True,0,16,16_87
5742d699f839a10003a407d2,88,2016-06-06 00:00:00,2017-03-17 00:00:00,True,0,16,16_88
5742d699f839a10003a407d2,90,2016-06-06 00:00:00,2017-01-04 14:23:29,True,0,16,16_90
5742d699f839a10003a407d2,91,2016-06-06 00:00:00,2017-03-18 00:00:00,True,0,16,16_91
5742d699f839a10003a407d2,94,2016-06-06 00:00:00,2017-03-20 10:51:52,True,0,16,16_94
5742d699f839a10003a407d2,95,2016-06-06 00:00:00,2017-03-20 00:00:00,True,0,16,16_95
5742d699f839a10003a407d2,96,2016-06-06 00:00:00,2017-03-18 13:49:02,True,0,16,16_96
5742d699f839a10003a407d2,97,2016-06-06 00:00:00,2017-03-05 00:00:00,True,0,16,16_97
5742d699f839a10003a407d2,98,2016-06-14 00:00:00,2017-03-16 11:16:02,True,0,16,16_98
5742d699f839a10003a407d2,99,2016-06-07 00:00:00,2017-01-23 08:44:50,True,0,16,16_99
5742d699f839a10003a407d2,103,2016-06-07 00:00:00,2017-03-17 10:14:38,True,0,16,16_103
5742d699f839a10003a407d2,104,2016-06-07 00:00:00,2017-03-20 13:11:12,True,0,16,16_104
5742d699f839a10003a407d2,106,2016-06-07 00:00:00,2017-03-20 13:11:12,True,0,16,16_106
5742d699f839a10003a407d2,107,2016-06-07 00:00:00,2017-03-20 00:00:00,True,0,16,16_107
5742d699f839a10003a407d2,109,2016-06-07 00:00:00,2017-03-20 00:00:00,True,0,16,16_109
5742d699f839a10003a407d2,110,2016-06-07 00:00:00,2017-03-17 08:58:14,True,0,16,16_110
5742d699f839a10003a407d2,111,2016-06-07 00:00:00,2017-03-20 10:51:52,True,0,16,16_111
5742d699f839a10003a407d2,112,2016-06-07 00:00:00,2017-03-20 00:00:00,True,0,16,16_112
5742d699f839a10003a407d2,113,2016-06-14 00:00:00,2017-03-18 00:00:00,True,0,16,16_113
5742d699f839a10003a407d2,114,2016-06-07 00:00:00,2017-03-20 10:51:52,True,0,16,16_114
5742d699f839a10003a407d2,115,2016-06-07 00:00:00,2017-03-20 00:00:00,True,0,16,16_115
5742d699f839a10003a407d2,116,2016-06-07 00:00:00,2017-03-17 00:00:00,True,0,16,16_116
5742d699f839a10003a407d2,119,2016-09-05 00:00:00,2017-03-20 00:00:00,True,0,16,16_119
5742d699f839a10003a407d2,120,2016-07-04 00:00:00,2017-02-15 00:00:00,False,1,16,16_120
5742d699f839a10003a407d2,122,2016-07-05 00:00:00,2017-01-26 12:04:05,True,0,16,16_122
5742d699f839a10003a407d2,123,2016-06-08 00:00:00,2017-03-20 13:11:12,True,0,16,16_123
5742d699f839a10003a407d2,124,2016-06-08 00:00:00,2017-03-15 20:39:01,True,0,16,16_124
5742d699f839a10003a407d2,125,2016-07-04 00:00:00,2017-03-20 10:51:52,True,0,16,16_125
5742d699f839a10003a407d2,127,2016-06-17 00:00:00,2017-02-09 00:00:00,True,0,16,16_127
5742d699f839a10003a407d2,132,2016-06-20 00:00:00,2017-03-19 10:47:45,True,0,16,16_132
5742d699f839a10003a407d2,133,2016-06-21 00:00:00,2017-02-16 09:04:33,False,1,16,16_133
5742d699f839a10003a407d2,136,2016-07-04 00:00:00,2017-03-20 00:00:00,True,0,16,16_136
5742d699f839a10003a407d2,143,2016-06-21 00:00:00,2017-03-12 00:00:00,True,0,16,16_143
5742d699f839a10003a407d2,144,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_144
5742d699f839a10003a407d2,145,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_145
5742d699f839a10003a407d2,146,2016-06-27 00:00:00,2017-03-17 00:00:00,True,0,16,16_146
5742d699f839a10003a407d2,147,2016-06-27 00:00:00,2016-12-30 00:00:00,True,0,16,16_147
5742d699f839a10003a407d2,148,2016-06-27 00:00:00,2017-03-20 13:11:12,True,0,16,16_148
5742d699f839a10003a407d2,150,2016-06-27 00:00:00,2017-03-20 13:11:12,True,0,16,16_150
5742d699f839a10003a407d2,151,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_151
5742d699f839a10003a407d2,152,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,16,16_152
5742d699f839a10003a407d2,153,2016-06-28 00:00:00,2017-03-20 13:11:12,True,0,16,16_153
5742d699f839a10003a407d2,154,2016-06-28 00:00:00,2017-01-02 00:00:00,True,0,16,16_154
5742d699f839a10003a407d2,155,2016-06-28 00:00:00,2017-03-20 10:51:52,True,0,16,16_155
5742d699f839a10003a407d2,156,2016-07-11 00:00:00,2017-03-20 10:51:52,True,0,16,16_156
5742d699f839a10003a407d2,157,2016-07-11 00:00:00,2017-03-14 10:07:15,True,0,16,16_157
5742d699f839a10003a407d2,158,2016-06-29 00:00:00,2017-03-20 00:00:00,True,0,16,16_158
5742d699f839a10003a407d2,162,2016-06-28 00:00:00,2017-03-20 10:51:52,True,0,16,16_162
5742d699f839a10003a407d2,163,2016-06-28 00:00:00,2017-03-19 10:47:45,True,0,16,16_163
5742d699f839a10003a407d2,164,2016-06-30 00:00:00,2017-03-17 00:00:00,True,0,16,16_164
5742d699f839a10003a407d2,169,2016-07-07 00:00:00,2017-01-17 00:00:00,True,0,16,16_169
5742d699f839a10003a407d2,173,2016-07-09 00:00:00,2017-03-20 00:00:00,True,0,16,16_173
5742d699f839a10003a407d2,174,2016-07-09 00:00:00,2017-01-08 00:00:00,True,0,16,16_174
5742d699f839a10003a407d2,180,2016-07-18 00:00:00,2017-03-16 12:53:41,True,0,16,16_180
5742d699f839a10003a407d2,181,2016-07-18 00:00:00,2017-03-19 10:47:45,True,0,16,16_181
5742d699f839a10003a407d2,182,2016-07-18 00:00:00,2017-03-20 00:00:00,True,0,16,16_182
5742d699f839a10003a407d2,187,2016-07-19 00:00:00,2017-03-01 06:32:59,False,1,16,16_187
5742d699f839a10003a407d2,187,2016-07-19 00:00:00,2017-03-01 00:00:00,False,1,16,16_187
5742d699f839a10003a407d2,188,2016-07-19 00:00:00,2017-03-20 00:00:00,True,0,16,16_188
5742d699f839a10003a407d2,189,2016-07-19 00:00:00,2017-03-19 10:47:45,True,0,16,16_189
5742d699f839a10003a407d2,192,2016-07-19 00:00:00,2017-03-20 13:11:12,True,0,16,16_192
5742d699f839a10003a407d2,194,2016-08-16 00:00:00,2017-03-20 13:11:12,True,0,16,16_194
5742d699f839a10003a407d2,199,2016-09-01 00:00:00,2017-03-20 10:51:52,True,0,16,16_199
5742d699f839a10003a407d2,205,2016-09-22 00:00:00,2017-03-17 00:00:00,True,0,16,16_205
5742d699f839a10003a407d2,207,2016-09-20 00:00:00,2017-03-19 00:00:00,True,0,16,16_207
5742d699f839a10003a407d2,212,2016-10-14 00:00:00,2017-03-20 10:51:52,True,0,16,16_212
5742d699f839a10003a407d2,213,2016-11-07 00:00:00,2017-03-17 17:07:56,True,0,16,16_213
574c423856b6300003009953,1,2016-06-21 00:00:00,2017-03-20 12:13:38,True,0,17,17_1
574c423856b6300003009953,2,2016-06-21 00:00:00,2017-03-17 00:00:00,True,0,17,17_2
574c423856b6300003009953,3,2016-06-21 00:00:00,2017-02-02 00:00:00,True,0,17,17_3
574c423856b6300003009953,4,2016-06-21 00:00:00,2017-03-20 00:00:00,True,0,17,17_4
574c423856b6300003009953,5,2016-06-22 00:00:00,2017-03-20 00:00:00,True,0,17,17_5
574c423856b6300003009953,6,2016-08-10 00:00:00,2017-03-20 00:00:00,True,0,17,17_6
574c423856b6300003009953,7,2016-06-21 00:00:00,2017-03-19 00:00:00,True,0,17,17_7
574c423856b6300003009953,8,2016-06-28 00:00:00,2017-03-20 00:00:00,True,0,17,17_8
574c423856b6300003009953,14,2016-10-24 00:00:00,2017-03-03 00:00:00,True,0,17,17_14
574c423856b6300003009953,15,2016-07-25 00:00:00,2017-03-19 08:28:23,True,0,17,17_15
574c423856b6300003009953,19,2016-08-03 00:00:00,2017-03-18 00:00:00,True,0,17,17_19
574c423856b6300003009953,22,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_22
574c423856b6300003009953,25,2016-08-02 00:00:00,2017-03-15 17:30:57,True,0,17,17_25
574c423856b6300003009953,26,2016-07-25 00:00:00,2017-03-17 14:13:21,True,0,17,17_26
574c423856b6300003009953,27,2016-07-25 00:00:00,2017-03-20 17:45:09,True,0,17,17_27
574c423856b6300003009953,34,2016-07-25 00:00:00,2017-03-20 17:45:09,True,0,17,17_34
574c423856b6300003009953,36,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_36
574c423856b6300003009953,37,2016-09-01 00:00:00,2017-03-06 00:00:00,True,0,17,17_37
574c423856b6300003009953,39,2016-08-29 00:00:00,2017-02-24 13:16:06,True,0,17,17_39
574c423856b6300003009953,40,2016-08-04 00:00:00,2017-02-28 13:03:28,True,0,17,17_40
574c423856b6300003009953,42,2016-09-05 00:00:00,2017-03-17 00:00:00,True,0,17,17_42
574c423856b6300003009953,45,2016-07-28 00:00:00,2017-03-20 12:13:38,True,0,17,17_45
574c423856b6300003009953,53,2016-07-25 00:00:00,2017-03-17 00:00:00,True,0,17,17_53
574c423856b6300003009953,55,2016-08-04 00:00:00,2017-03-16 00:00:00,True,0,17,17_55
574c423856b6300003009953,68,2016-07-25 00:00:00,2017-03-17 14:13:21,True,0,17,17_68
574c423856b6300003009953,69,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_69
574c423856b6300003009953,71,2016-07-27 00:00:00,2017-03-06 00:00:00,True,0,17,17_71
574c423856b6300003009953,75,2016-07-25 00:00:00,2017-03-17 00:00:00,True,0,17,17_75
574c423856b6300003009953,78,2016-07-25 00:00:00,2017-03-17 13:19:07,True,0,17,17_78
574c423856b6300003009953,80,2016-09-12 00:00:00,2017-03-20 00:00:00,True,0,17,17_80
574c423856b6300003009953,83,2016-08-10 00:00:00,2017-03-07 00:00:00,True,0,17,17_83
574c423856b6300003009953,85,2016-08-10 00:00:00,2017-03-20 00:00:00,True,0,17,17_85
574c423856b6300003009953,87,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_87
574c423856b6300003009953,89,2016-07-26 00:00:00,2017-03-11 00:00:00,True,0,17,17_89
574c423856b6300003009953,92,2016-07-26 00:00:00,2017-03-17 00:00:00,True,0,17,17_92
574c423856b6300003009953,96,2016-07-25 00:00:00,2017-03-17 14:13:21,True,0,17,17_96
574c423856b6300003009953,97,2016-07-25 00:00:00,2017-03-10 00:00:00,True,0,17,17_97
574c423856b6300003009953,98,2016-08-02 00:00:00,2017-03-19 00:00:00,True,0,17,17_98
574c423856b6300003009953,100,2016-08-10 00:00:00,2017-03-17 00:00:00,True,0,17,17_100
574c423856b6300003009953,102,2016-08-09 00:00:00,2017-03-16 00:00:00,True,0,17,17_102
574c423856b6300003009953,104,2016-07-26 00:00:00,2017-03-20 00:00:00,True,0,17,17_104
574c423856b6300003009953,109,2016-08-02 00:00:00,2017-03-20 00:00:00,True,0,17,17_109
574c423856b6300003009953,113,2016-08-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_113
574c423856b6300003009953,114,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,17,17_114
574c423856b6300003009953,115,2016-07-25 00:00:00,2017-03-06 00:00:00,True,0,17,17_115
574c423856b6300003009953,117,2016-08-03 00:00:00,2017-03-16 00:00:00,True,0,17,17_117
574c423856b6300003009953,118,2016-07-28 00:00:00,2017-03-17 14:13:21,True,0,17,17_118
574c423856b6300003009953,125,2016-07-26 00:00:00,2017-02-13 10:26:30,True,0,17,17_125
574c423856b6300003009953,129,2016-08-04 00:00:00,2017-03-06 13:35:09,True,0,17,17_129
574c423856b6300003009953,130,2016-07-25 00:00:00,2017-03-18 00:00:00,True,0,17,17_130
574c423856b6300003009953,131,2016-07-29 00:00:00,2017-03-09 14:39:02,True,0,17,17_131
574c423856b6300003009953,133,2016-07-26 00:00:00,2017-03-20 00:00:00,True,0,17,17_133
574c423856b6300003009953,136,2016-07-26 00:00:00,2017-03-20 00:00:00,True,0,17,17_136
574c423856b6300003009953,146,2016-09-06 00:00:00,2017-03-20 00:00:00,True,0,17,17_146
574c423856b6300003009953,147,2016-09-05 00:00:00,2017-03-19 00:00:00,True,0,17,17_147
574c5ade56b6300003009965,3,2016-07-07 00:00:00,2017-03-20 00:00:00,True,0,18,18_3
574c5ade56b6300003009965,5,2016-06-15 00:00:00,2017-03-03 00:00:00,True,0,18,18_5
574c5ade56b6300003009965,7,2016-06-15 00:00:00,2017-02-24 17:30:33,True,0,18,18_7
574c5ade56b6300003009965,9,2016-06-14 00:00:00,2017-03-20 07:28:27,True,0,18,18_9
574c5ade56b6300003009965,11,2016-06-13 00:00:00,2017-01-25 00:00:00,True,0,18,18_11
574c5ade56b6300003009965,12,2016-06-27 00:00:00,2017-03-20 00:00:00,True,0,18,18_12
574c5ade56b6300003009965,14,2016-06-24 00:00:00,2017-01-05 00:00:00,True,0,18,18_14
574c5ade56b6300003009965,16,2016-06-13 00:00:00,2017-03-17 00:00:00,True,0,18,18_16
574c5ade56b6300003009965,17,2016-07-11 00:00:00,2017-03-16 00:00:00,True,0,18,18_17
574c5ade56b6300003009965,19,2016-06-13 00:00:00,2017-03-20 00:00:00,True,0,18,18_19
574c5ade56b6300003009965,22,2016-06-22 00:00:00,2017-03-17 00:00:00,True,0,18,18_22
574c5ade56b6300003009965,23,2016-06-14 00:00:00,2017-03-16 07:24:51,True,0,18,18_23
574c5ade56b6300003009965,25,2016-07-04 00:00:00,2017-02-11 00:00:00,True,0,18,18_25
574c5ade56b6300003009965,26,2016-06-17 00:00:00,2017-03-16 00:00:00,True,0,18,18_26
574c5ade56b6300003009965,27,2016-06-14 00:00:00,2017-02-17 09:56:34,True,0,18,18_27
574c5ade56b6300003009965,28,2016-06-14 00:00:00,2017-03-16 18:33:37,True,0,18,18_28
574c5ade56b6300003009965,29,2016-06-14 00:00:00,2017-02-27 00:00:00,True,0,18,18_29
574c5ade56b6300003009965,30,2016-06-16 00:00:00,2017-02-02 00:00:00,True,0,18,18_30
574c5ade56b6300003009965,38,2016-06-13 00:00:00,2017-03-18 00:00:00,True,0,18,18_38
574c5ade56b6300003009965,39,2016-07-06 00:00:00,2017-03-19 00:00:00,True,0,18,18_39
574c5ade56b6300003009965,42,2016-06-13 00:00:00,2017-03-18 00:00:00,True,0,18,18_42
574c5ade56b6300003009965,49,2016-06-13 00:00:00,2017-03-20 07:36:45,True,0,18,18_49
574c5ade56b6300003009965,51,2016-06-13 00:00:00,2017-03-05 00:00:00,True,0,18,18_51
574c5ade56b6300003009965,52,2016-06-16 00:00:00,2017-02-21 00:00:00,True,0,18,18_52
574c5ade56b6300003009965,53,2016-06-15 00:00:00,2017-03-10 20:54:54,True,0,18,18_53
574c5ade56b6300003009965,54,2016-06-17 00:00:00,2017-03-17 00:00:00,True,0,18,18_54
574c5ade56b6300003009965,56,2016-06-14 00:00:00,2017-03-18 00:00:00,True,0,18,18_56
574c5ade56b6300003009965,57,2016-06-14 00:00:00,2017-02-23 00:00:00,True,0,18,18_57
574c5ade56b6300003009965,58,2016-06-13 00:00:00,2017-03-17 15:36:11,True,0,18,18_58
574c5ade56b6300003009965,59,2016-06-14 00:00:00,2017-03-01 00:00:00,True,0,18,18_59
574c5ade56b6300003009965,60,2016-06-13 00:00:00,2017-02-15 06:50:39,True,0,18,18_60
574c5ade56b6300003009965,66,2016-06-24 00:00:00,2017-01-20 14:00:14,True,0,18,18_66
574c5ade56b6300003009965,71,2016-06-14 00:00:00,2017-03-16 00:00:00,True,0,18,18_71
574c5ade56b6300003009965,73,2016-06-13 00:00:00,2017-03-16 08:44:00,True,0,18,18_73
574c5ade56b6300003009965,78,2016-07-05 00:00:00,2017-03-14 00:00:00,True,0,18,18_78
574c5ade56b6300003009965,81,2016-06-14 00:00:00,2017-03-07 00:00:00,True,0,18,18_81
574c5ade56b6300003009965,86,2016-07-08 00:00:00,2017-03-18 00:00:00,True,0,18,18_86
574c5ade56b6300003009965,94,2016-06-13 00:00:00,2017-02-10 06:09:33,True,0,18,18_94
574c5ade56b6300003009965,99,2016-06-16 00:00:00,2017-02-19 00:00:00,True,0,18,18_99
574c5ade56b6300003009965,100,2016-06-17 00:00:00,2017-03-03 00:00:00,True,0,18,18_100
574c5ade56b6300003009965,103,2016-06-13 00:00:00,2017-03-20 07:36:45,True,0,18,18_103
574c5ade56b6300003009965,104,2016-06-13 00:00:00,2017-03-18 00:00:00,True,0,18,18_104
574c5ade56b6300003009965,107,2016-06-24 00:00:00,2017-03-17 08:34:25,True,0,18,18_107
574c5ade56b6300003009965,109,2016-06-13 00:00:00,2017-03-03 00:00:00,True,0,18,18_109
574c5ade56b6300003009965,112,2016-06-28 00:00:00,2017-03-17 00:00:00,True,0,18,18_112
574c5ade56b6300003009965,117,2016-06-17 00:00:00,2017-03-20 07:36:45,True,0,18,18_117
574c5ade56b6300003009965,119,2016-06-17 00:00:00,2017-03-17 00:00:00,True,0,18,18_119
574c5ade56b6300003009965,121,2016-06-30 00:00:00,2017-03-16 08:44:00,True,0,18,18_121
574c5ade56b6300003009965,122,2016-06-15 00:00:00,2017-03-17 00:00:00,True,0,18,18_122
574c5ade56b6300003009965,123,2016-06-28 00:00:00,2017-03-18 00:00:00,True,0,18,18_123
574c5ade56b6300003009965,124,2016-06-23 00:00:00,2017-02-28 11:16:55,True,0,18,18_124
574c5ade56b6300003009965,128,2016-06-13 00:00:00,2017-02-15 00:00:00,False,1,18,18_128
574c5ade56b6300003009965,130,2016-06-13 00:00:00,2017-03-20 07:36:45,True,0,18,18_130
574c5ade56b6300003009965,131,2016-06-13 00:00:00,2017-01-20 14:00:14,True,0,18,18_131
574c5ade56b6300003009965,138,2016-06-14 00:00:00,2017-02-20 00:00:00,True,0,18,18_138
574c5ade56b6300003009965,140,2016-06-13 00:00:00,2017-03-06 00:00:00,True,0,18,18_140
574c5ade56b6300003009965,141,2016-06-13 00:00:00,2017-03-16 00:00:00,True,0,18,18_141
574c5ade56b6300003009965,147,2016-06-22 00:00:00,2017-03-16 00:00:00,True,0,18,18_147
574c5ade56b6300003009965,150,2016-06-13 00:00:00,2017-02-27 00:00:00,False,1,18,18_150
574c5ade56b6300003009965,153,2016-06-20 00:00:00,2017-03-15 07:28:42,True,0,18,18_153
574c5ade56b6300003009965,155,2016-06-15 00:00:00,2017-03-16 07:24:51,True,0,18,18_155
574c5ade56b6300003009965,158,2016-06-14 00:00:00,2017-01-10 18:35:45,True,0,18,18_158
574c5ade56b6300003009965,160,2016-06-16 00:00:00,2017-03-16 00:00:00,True,0,18,18_160
574c5ade56b6300003009965,161,2016-06-13 00:00:00,2017-03-18 00:00:00,True,0,18,18_161
574c5ade56b6300003009965,162,2016-06-13 00:00:00,2017-03-16 08:44:00,True,0,18,18_162
574c5ade56b6300003009965,164,2016-06-13 00:00:00,2016-12-28 00:00:00,True,0,18,18_164
574c5ade56b6300003009965,165,2016-06-13 00:00:00,2017-03-16 00:00:00,True,0,18,18_165
574c5ade56b6300003009965,166,2016-06-13 00:00:00,2017-03-16 00:00:00,True,0,18,18_166
574c5ade56b6300003009965,167,2016-06-13 00:00:00,2017-03-16 18:33:37,True,0,18,18_167
574c5ade56b6300003009965,169,2016-06-13 00:00:00,2017-03-17 08:34:25,True,0,18,18_169
574c5ade56b6300003009965,171,2016-06-13 00:00:00,2017-03-17 00:00:00,True,0,18,18_171
574c5ade56b6300003009965,176,2016-06-13 00:00:00,2017-03-16 00:00:00,True,0,18,18_176
574c5ade56b6300003009965,177,2016-06-13 00:00:00,2017-02-21 00:00:00,True,0,18,18_177
574c5ade56b6300003009965,181,2016-06-27 00:00:00,2017-03-15 10:46:31,True,0,18,18_181
574c5ade56b6300003009965,182,2016-06-27 00:00:00,2017-03-10 16:37:10,True,0,18,18_182
574c5ade56b6300003009965,187,2016-06-13 00:00:00,2017-02-07 11:29:19,True,0,18,18_187
574c5ade56b6300003009965,191,2016-06-15 00:00:00,2017-02-17 09:56:34,True,0,18,18_191
574c5ade56b6300003009965,195,2016-07-30 00:00:00,2017-03-20 07:36:45,True,0,18,18_195
574c5ade56b6300003009965,197,2016-06-17 00:00:00,2017-02-13 00:00:00,True,0,18,18_197
574c5ade56b6300003009965,201,2016-06-20 00:00:00,2017-03-20 07:36:45,True,0,18,18_201
574c5ade56b6300003009965,205,2016-06-13 00:00:00,2017-03-20 07:28:27,True,0,18,18_205
574c5ade56b6300003009965,207,2016-09-06 00:00:00,2017-03-20 07:36:45,True,0,18,18_207
574c5ade56b6300003009965,208,2016-06-14 00:00:00,2017-03-15 07:28:42,True,0,18,18_208
574c5ade56b6300003009965,210,2016-06-17 00:00:00,2017-03-20 00:00:00,True,0,18,18_210
574c5ade56b6300003009965,211,2016-06-30 00:00:00,2017-03-17 00:00:00,True,0,18,18_211
574c5ade56b6300003009965,226,2016-06-17 00:00:00,2017-03-10 00:00:00,True,0,18,18_226
574c5ade56b6300003009965,235,2016-06-13 00:00:00,2017-03-07 00:00:00,True,0,18,18_235
574c5ade56b6300003009965,244,2016-06-27 00:00:00,2017-03-17 00:00:00,True,0,18,18_244
574c5ade56b6300003009965,247,2016-06-13 00:00:00,2017-02-16 13:06:36,True,0,18,18_247
574c5ade56b6300003009965,250,2016-06-13 00:00:00,2017-03-18 00:00:00,True,0,18,18_250
574c5ade56b6300003009965,251,2016-06-13 00:00:00,2017-03-15 00:00:00,True,0,18,18_251
574c5ade56b6300003009965,258,2016-06-17 00:00:00,2017-03-19 00:00:00,True,0,18,18_258
574c5ade56b6300003009965,261,2016-06-13 00:00:00,2017-02-07 17:58:01,True,0,18,18_261
574c5ade56b6300003009965,262,2016-06-13 00:00:00,2017-03-16 00:00:00,True,0,18,18_262
574c5ade56b6300003009965,266,2016-06-16 00:00:00,2017-03-20 07:36:45,True,0,18,18_266
574c5ade56b6300003009965,267,2016-06-24 00:00:00,2017-03-06 10:23:39,True,0,18,18_267
574c5ade56b6300003009965,277,2016-07-04 00:00:00,2017-03-17 00:00:00,True,0,18,18_277
574c5ade56b6300003009965,278,2016-06-13 00:00:00,2017-03-15 17:32:04,True,0,18,18_278
574c5ade56b6300003009965,286,2016-06-22 00:00:00,2017-02-15 13:33:18,False,1,18,18_286
574c5ade56b6300003009965,288,2016-06-13 00:00:00,2017-03-17 06:53:42,True,0,18,18_288
574c5ade56b6300003009965,289,2016-06-13 00:00:00,2017-02-16 09:47:18,True,0,18,18_289
574c5ade56b6300003009965,290,2016-06-13 00:00:00,2017-03-17 00:00:00,True,0,18,18_290
574c5ade56b6300003009965,291,2016-06-13 00:00:00,2017-02-16 00:00:00,False,1,18,18_291
574c5ade56b6300003009965,293,2016-06-13 00:00:00,2017-03-15 10:46:31,True,0,18,18_293
574c5ade56b6300003009965,301,2016-06-27 00:00:00,2017-03-15 00:00:00,True,0,18,18_301
574c5ade56b6300003009965,307,2016-06-17 00:00:00,2017-03-16 00:00:00,True,0,18,18_307
574c5ade56b6300003009965,308,2016-06-17 00:00:00,2017-03-17 00:00:00,True,0,18,18_308
574c5ade56b6300003009965,315,2016-06-17 00:00:00,2017-03-17 00:00:00,True,0,18,18_315
574c5ade56b6300003009965,316,2016-06-14 00:00:00,2017-03-14 18:28:44,True,0,18,18_316
574c5ade56b6300003009965,317,2016-07-11 00:00:00,2017-03-16 00:00:00,True,0,18,18_317
574c5ade56b6300003009965,322,2016-06-13 00:00:00,2017-03-15 17:32:04,True,0,18,18_322
574c5ade56b6300003009965,328,2016-06-16 00:00:00,2017-03-17 18:25:27,True,0,18,18_328
574c5ade56b6300003009965,337,2016-07-06 00:00:00,2017-03-07 00:00:00,True,0,18,18_337
